pts,ptspg,fgm,fga,fgp,3pm,3pa,3pp,ftm,fta,ftp,orb,orbpg,drb,drbpg,reb,rebpg,ast,astpg,stl,stlpg,blk,blkpg,tov,tovpg,pf,pfpg,seed,wins,losses,winp,cwins,closses,cwinp,year,team0,team1,result
-408.0,-7.877,-174.0,-441.0,0.013,-41.0,-40.0,-0.04,-19.0,-10.0,-0.015,-186.0,-4.993,-75.0,-0.894,-260.0,-5.855,-64.0,-1.129,-15.0,-0.038,-64.0,-1.737,24.0,1.423,-37.0,0.0,4.0,2.0,-4.0,0.116,5.0,-3.0,0.188,2010.0,Butler,Duke,1.0
353.0,6.213,172.0,126.0,0.063,25.0,-26.0,0.057,-16.0,-22.0,-0.001,57.0,1.119,23.0,-0.685,81.0,0.463,121.0,2.806,15.0,0.02,37.0,0.949,-85.0,-3.291,-143.0,-5.36,-15.0,11.0,-9.0,0.287,7.0,-5.0,0.327,2011.0,Ohio State,Texas-San Antonio,0.0
-353.0,-6.213,-172.0,-126.0,-0.063,-25.0,26.0,-0.057,16.0,22.0,0.001,-57.0,-1.119,-23.0,0.685,-81.0,-0.463,-121.0,-2.806,-15.0,-0.02,-37.0,-0.949,85.0,3.291,143.0,5.36,15.0,-11.0,9.0,-0.287,-7.0,5.0,-0.327,2011.0,Texas-San Antonio,Ohio State,1.0
20.0,0.625,52.0,-18.0,0.034,12.0,-40.0,0.048,-96.0,-65.0,-0.068,-39.0,-1.219,-10.0,-0.312,-48.0,-1.5,18.0,0.562,13.0,0.406,-14.0,-0.438,-30.0,-0.937,-9.0,-0.282,-1.0,4.0,-4.0,0.125,6.0,-6.0,0.333,2011.0,George Mason,Villanova,0.0
-20.0,-0.625,-52.0,18.0,-0.034,-12.0,40.0,-0.048,96.0,65.0,0.068,39.0,1.219,10.0,0.312,48.0,1.5,-18.0,-0.562,-13.0,-0.406,14.0,0.438,30.0,0.937,9.0,0.282,1.0,-4.0,4.0,-0.125,-6.0,6.0,-0.333,2011.0,Villanova,George Mason,1.0
28.0,0.875,25.0,1.0,0.015,14.0,17.0,0.014,-36.0,-39.0,-0.013,-65.0,-2.032,41.0,1.282,-24.0,-0.75,-54.0,-1.688,114.0,3.562,23.0,0.719,45.0,1.407,38.0,1.187,7.0,1.0,-1.0,0.032,-2.0,0.0,-0.049,2011.0,West Virginia,Clemson,0.0
-28.0,-0.875,-25.0,-1.0,-0.015,-14.0,-17.0,-0.014,36.0,39.0,0.013,65.0,2.032,-41.0,-1.282,24.0,0.75,54.0,1.688,-114.0,-3.562,-23.0,-0.719,-45.0,-1.407,-38.0,-1.187,-7.0,-1.0,1.0,-0.032,2.0,0.0,0.049,2011.0,Clemson,West Virginia,1.0
364.0,6.811,120.0,276.0,-0.005,53.0,95.0,0.029,71.0,110.0,-0.013,92.0,2.262,80.0,0.965,172.0,3.228,0.0,-0.819,-2.0,-0.418,75.0,2.015,-28.0,-1.585,-9.0,-1.328,-9.0,1.0,1.0,-0.018,-2.0,4.0,-0.232,2011.0,Kentucky,Princeton,0.0
-364.0,-6.811,-120.0,-276.0,0.005,-53.0,-95.0,-0.029,-71.0,-110.0,0.013,-92.0,-2.262,-80.0,-0.965,-172.0,-3.228,0.0,0.819,2.0,0.418,-75.0,-2.015,28.0,1.585,9.0,1.328,9.0,-1.0,-1.0,0.018,2.0,-4.0,0.232,2011.0,Princeton,Kentucky,1.0
236.0,7.151,140.0,154.0,0.039,-18.0,-31.0,-0.011,-26.0,13.0,-0.052,70.0,2.122,5.0,0.151,73.0,2.212,120.0,3.636,84.0,2.546,81.0,2.454,-59.0,-1.788,-154.0,-4.667,-11.0,5.0,-5.0,0.152,0.0,0.0,0.0,2011.0,Syracuse,Indiana State,0.0
-236.0,-7.151,-140.0,-154.0,-0.039,18.0,31.0,0.011,26.0,-13.0,0.052,-70.0,-2.122,-5.0,-0.151,-73.0,-2.212,-120.0,-3.636,-84.0,-2.546,-81.0,-2.454,59.0,1.788,154.0,4.667,11.0,-5.0,5.0,-0.152,0.0,0.0,0.0,2011.0,Indiana State,Syracuse,1.0
336.0,3.475,142.0,286.0,0.005,8.0,-5.0,0.019,44.0,124.0,-0.057,84.0,1.631,34.0,-1.104,119.0,0.559,125.0,2.501,73.0,1.66,27.0,0.521,34.0,-0.041,42.0,-0.279,5.0,-1.0,4.0,-0.095,-6.0,8.0,-0.438,2011.0,Xavier,Marquette,1.0
-336.0,-3.475,-142.0,-286.0,-0.005,-8.0,5.0,-0.019,-44.0,-124.0,0.057,-84.0,-1.631,-34.0,1.104,-119.0,-0.559,-125.0,-2.501,-73.0,-1.66,-27.0,-0.521,-34.0,0.041,-42.0,0.279,-5.0,1.0,-4.0,0.095,6.0,-8.0,0.438,2011.0,Marquette,Xavier,0.0
554.0,14.703,202.0,356.0,0.02,140.0,340.0,0.031,10.0,43.0,-0.029,74.0,1.916,40.0,0.493,115.0,2.439,79.0,1.933,14.0,0.227,15.0,0.302,-15.0,-0.853,139.0,3.711,-3.0,2.0,-1.0,0.041,2.0,0.0,0.049,2011.0,Washington,Georgia,0.0
-554.0,-14.703,-202.0,-356.0,-0.02,-140.0,-340.0,-0.031,-10.0,-43.0,0.029,-74.0,-1.916,-40.0,-0.493,-115.0,-2.439,-79.0,-1.933,-14.0,-0.227,-15.0,-0.302,15.0,0.853,-139.0,-3.711,3.0,-2.0,1.0,-0.041,-2.0,0.0,-0.049,2011.0,Georgia,Washington,1.0
-113.0,-5.927,24.0,124.0,-0.016,-48.0,-86.0,-0.032,-113.0,-197.0,0.018,-6.0,-0.585,68.0,1.274,62.0,0.689,22.0,0.208,-33.0,-1.223,66.0,1.895,-41.0,-1.701,-16.0,-1.008,-13.0,-2.0,3.0,-0.086,-2.0,0.0,-0.014,2011.0,North Carolina,Long Island,0.0
113.0,5.927,-24.0,-124.0,0.016,48.0,86.0,0.032,113.0,197.0,-0.018,6.0,0.585,-68.0,-1.274,-62.0,-0.689,-22.0,-0.208,33.0,1.223,-66.0,-1.895,41.0,1.701,16.0,1.008,13.0,2.0,-3.0,0.086,2.0,0.0,0.014,2011.0,Long Island,North Carolina,1.0
274.0,3.744,104.0,141.0,0.02,36.0,66.0,0.016,30.0,28.0,0.015,62.0,1.276,28.0,-0.529,91.0,0.776,73.0,1.306,28.0,0.426,7.0,0.012,-2.0,-0.697,-64.0,-2.891,-7.0,6.0,-4.0,0.131,1.0,-1.0,0.056,2011.0,Ohio State,George Mason,0.0
-274.0,-3.744,-104.0,-141.0,-0.02,-36.0,-66.0,-0.016,-30.0,-28.0,-0.015,-62.0,-1.276,-28.0,0.529,-91.0,-0.776,-73.0,-1.306,-28.0,-0.426,-7.0,-0.012,2.0,0.697,64.0,2.891,7.0,-6.0,4.0,-0.131,-1.0,1.0,-0.056,2011.0,George Mason,Ohio State,1.0
366.0,9.049,150.0,202.0,0.033,49.0,33.0,0.062,17.0,12.0,0.012,-34.0,-1.405,144.0,3.718,110.0,2.314,-48.0,-1.897,38.0,1.016,74.0,2.117,-20.0,-0.955,-19.0,-1.097,-1.0,5.0,-4.0,0.132,-1.0,-1.0,0.014,2011.0,Kentucky,West Virginia,0.0
-366.0,-9.049,-150.0,-202.0,-0.033,-49.0,-33.0,-0.062,-17.0,-12.0,-0.012,34.0,1.405,-144.0,-3.718,-110.0,-2.314,48.0,1.897,-38.0,-1.016,-74.0,-2.117,20.0,0.955,19.0,1.097,1.0,-5.0,4.0,-0.132,1.0,1.0,-0.014,2011.0,West Virginia,Kentucky,1.0
158.0,2.482,18.0,43.0,-0.001,-31.0,-89.0,0.0,153.0,190.0,0.032,4.0,-0.217,-7.0,-0.901,-2.0,-1.088,0.0,-0.479,-45.0,-1.582,-102.0,-3.2,3.0,-0.265,68.0,1.549,8.0,-3.0,4.0,-0.111,-3.0,3.0,-0.167,2011.0,Syracuse,Marquette,1.0
-158.0,-2.482,-18.0,-43.0,0.001,31.0,89.0,0.0,-153.0,-190.0,-0.032,-4.0,0.217,7.0,0.901,2.0,1.088,0.0,0.479,45.0,1.582,102.0,3.2,-3.0,0.265,-68.0,-1.549,-8.0,3.0,-4.0,0.111,3.0,-3.0,0.167,2011.0,Marquette,Syracuse,0.0
226.0,6.848,81.0,80.0,0.021,118.0,266.0,0.037,-54.0,-86.0,0.004,-1.0,-0.03,-99.0,-3.0,-100.0,-3.031,60.0,1.819,20.0,0.606,0.0,0.0,-38.0,-1.152,132.0,4.0,5.0,-2.0,2.0,-0.061,-3.0,5.0,-0.264,2011.0,North Carolina,Washington,0.0
-226.0,-6.848,-81.0,-80.0,-0.021,-118.0,-266.0,-0.037,54.0,86.0,-0.004,1.0,0.03,99.0,3.0,100.0,3.031,-60.0,-1.819,-20.0,-0.606,0.0,0.0,38.0,1.152,-132.0,-4.0,-5.0,2.0,-2.0,0.061,3.0,-5.0,0.264,2011.0,Washington,North Carolina,1.0
99.0,0.664,49.0,-30.0,0.034,8.0,-4.0,0.016,-7.0,3.0,-0.013,-1.0,-0.351,-62.0,-2.559,-62.0,-2.882,112.0,2.921,63.0,1.691,-94.0,-2.949,-4.0,-0.429,-46.0,-1.826,-3.0,5.0,-4.0,0.124,6.0,-4.0,0.264,2011.0,Ohio State,Kentucky,1.0
-99.0,-0.664,-49.0,30.0,-0.034,-8.0,4.0,-0.016,7.0,-3.0,0.013,1.0,0.351,62.0,2.559,62.0,2.882,-112.0,-2.921,-63.0,-1.691,94.0,2.949,4.0,0.429,46.0,1.826,3.0,-5.0,4.0,-0.124,-6.0,4.0,-0.264,2011.0,Kentucky,Ohio State,0.0
-57.0,0.579,16.0,113.0,-0.018,-6.0,10.0,-0.018,-83.0,-88.0,-0.028,41.0,1.58,125.0,4.477,167.0,6.088,-32.0,-0.491,-42.0,-1.055,53.0,1.715,44.0,1.69,-38.0,-0.64,-9.0,3.0,-4.0,0.111,5.0,-7.0,0.375,2011.0,North Carolina,Marquette,0.0
57.0,-0.579,-16.0,-113.0,0.018,6.0,-10.0,0.018,83.0,88.0,0.028,-41.0,-1.58,-125.0,-4.477,-167.0,-6.088,32.0,0.491,42.0,1.055,-53.0,-1.715,-44.0,-1.69,38.0,0.64,9.0,-3.0,4.0,-0.111,-5.0,7.0,-0.375,2011.0,Marquette,North Carolina,1.0
8.0,0.243,37.0,128.0,-0.01,-70.0,-94.0,-0.063,4.0,65.0,-0.055,59.0,1.788,72.0,2.182,132.0,4.0,87.0,2.636,21.0,0.636,-31.0,-0.94,95.0,2.879,5.0,0.151,-2.0,-1.0,1.0,-0.03,4.0,-4.0,0.25,2011.0,North Carolina,Kentucky,1.0
-8.0,-0.243,-37.0,-128.0,0.01,70.0,94.0,0.063,-4.0,-65.0,0.055,-59.0,-1.788,-72.0,-2.182,-132.0,-4.0,-87.0,-2.636,-21.0,-0.636,31.0,0.94,-95.0,-2.879,-5.0,-0.151,2.0,1.0,-1.0,0.03,-4.0,4.0,-0.25,2011.0,Kentucky,North Carolina,0.0
604.0,13.809,229.0,251.0,0.062,63.0,81.0,0.05,83.0,11.0,0.1,54.0,0.993,94.0,1.394,149.0,2.415,107.0,2.443,15.0,0.002,-34.0,-1.338,30.0,0.176,20.0,-0.491,-15.0,6.0,-4.0,0.134,2.0,-2.0,0.124,2011.0,Duke,Hampton,0.0
-604.0,-13.809,-229.0,-251.0,-0.062,-63.0,-81.0,-0.05,-83.0,-11.0,-0.1,-54.0,-0.993,-94.0,-1.394,-149.0,-2.415,-107.0,-2.443,-15.0,-0.002,34.0,1.338,-30.0,-0.176,-20.0,0.491,15.0,-6.0,4.0,-0.134,-2.0,2.0,-0.124,2011.0,Hampton,Duke,1.0
149.0,4.515,35.0,126.0,-0.011,-95.0,-192.0,-0.049,174.0,264.0,-0.013,159.0,4.818,17.0,0.515,175.0,5.303,-14.0,-0.424,90.0,2.728,54.0,1.637,107.0,3.242,98.0,2.969,1.0,-1.0,1.0,-0.03,-1.0,-1.0,0.0,2011.0,Michigan,Tennessee,0.0
-149.0,-4.515,-35.0,-126.0,0.011,95.0,192.0,0.049,-174.0,-264.0,0.013,-159.0,-4.818,-17.0,-0.515,-175.0,-5.303,14.0,0.424,-90.0,-2.728,-54.0,-1.637,-107.0,-3.242,-98.0,-2.969,-1.0,1.0,-1.0,0.03,1.0,1.0,0.0,2011.0,Tennessee,Michigan,1.0
153.0,4.5,-1.0,-86.0,0.021,66.0,52.0,0.072,89.0,51.0,0.068,-52.0,-1.53,33.0,0.971,-18.0,-0.529,-17.0,-0.5,-119.0,-3.5,-92.0,-2.706,-80.0,-2.353,-54.0,-1.588,-7.0,4.0,-4.0,0.118,4.0,-2.0,0.153,2011.0,Arizona,Memphis,0.0
-153.0,-4.5,1.0,86.0,-0.021,-66.0,-52.0,-0.072,-89.0,-51.0,-0.068,52.0,1.53,-33.0,-0.971,18.0,0.529,17.0,0.5,119.0,3.5,92.0,2.706,80.0,2.353,54.0,1.588,7.0,-4.0,4.0,-0.118,-4.0,2.0,-0.153,2011.0,Memphis,Arizona,1.0
364.0,10.706,119.0,79.0,0.04,86.0,223.0,0.002,40.0,-34.0,0.076,-16.0,-0.471,-6.0,-0.176,-22.0,-0.647,98.0,2.882,11.0,0.323,22.0,0.647,68.0,2.0,41.0,1.206,9.0,-1.0,1.0,-0.03,4.0,-2.0,0.132,2011.0,Texas,Oakland,0.0
-364.0,-10.706,-119.0,-79.0,-0.04,-86.0,-223.0,-0.002,-40.0,34.0,-0.076,16.0,0.471,6.0,0.176,22.0,0.647,-98.0,-2.882,-11.0,-0.323,-22.0,-0.647,-68.0,-2.0,-41.0,-1.206,-9.0,1.0,-1.0,0.03,-4.0,2.0,-0.132,2011.0,Oakland,Texas,1.0
234.0,2.642,99.0,298.0,-0.017,-23.0,51.0,-0.07,59.0,104.0,-0.031,212.0,5.648,26.0,-0.653,239.0,5.026,-26.0,-1.583,75.0,1.871,92.0,2.447,30.0,0.213,-44.0,-2.299,-11.0,3.0,-1.0,0.042,-4.0,8.0,-0.429,2011.0,Connecticut,Bucknell,0.0
-234.0,-2.642,-99.0,-298.0,0.017,23.0,-51.0,0.07,-59.0,-104.0,0.031,-212.0,-5.648,-26.0,0.653,-239.0,-5.026,26.0,1.583,-75.0,-1.871,-92.0,-2.447,-30.0,-0.213,44.0,2.299,11.0,-3.0,1.0,-0.042,4.0,-8.0,0.429,2011.0,Bucknell,Connecticut,1.0
409.0,12.394,162.0,252.0,0.025,27.0,24.0,0.029,58.0,8.0,0.073,-31.0,-0.94,15.0,0.455,-18.0,-0.546,72.0,2.182,72.0,2.182,43.0,1.303,50.0,1.515,103.0,3.121,5.0,-2.0,2.0,-0.061,-3.0,1.0,-0.111,2011.0,Cincinnati,Missouri,0.0
-409.0,-12.394,-162.0,-252.0,-0.025,-27.0,-24.0,-0.029,-58.0,-8.0,-0.073,31.0,0.94,-15.0,-0.455,18.0,0.546,-72.0,-2.182,-72.0,-2.182,-43.0,-1.303,-50.0,-1.515,-103.0,-3.121,-5.0,2.0,-2.0,0.061,3.0,-1.0,0.111,2011.0,Missouri,Cincinnati,1.0
190.0,7.908,78.0,134.0,0.011,-13.0,-68.0,0.018,47.0,92.0,-0.031,36.0,1.401,75.0,2.983,110.0,4.353,87.0,3.098,75.0,2.483,68.0,2.203,4.0,0.446,-7.0,0.271,-3.0,6.0,-7.0,0.205,5.0,-7.0,0.375,2011.0,Temple,Penn State,0.0
-190.0,-7.908,-78.0,-134.0,-0.011,13.0,68.0,-0.018,-47.0,-92.0,0.031,-36.0,-1.401,-75.0,-2.983,-110.0,-4.353,-87.0,-3.098,-75.0,-2.483,-68.0,-2.203,-4.0,-0.446,7.0,-0.271,3.0,-6.0,7.0,-0.205,-5.0,7.0,-0.375,2011.0,Penn State,Temple,1.0
217.0,0.015,197.0,294.0,0.036,-45.0,-51.0,-0.043,-132.0,-111.0,-0.074,95.0,1.883,97.0,0.789,191.0,2.643,98.0,1.849,23.0,0.138,96.0,2.647,-73.0,-3.408,-96.0,-4.537,-13.0,10.0,-7.0,0.235,1.0,-1.0,0.063,2011.0,San Diego State,Northern Colorado,0.0
-217.0,-0.015,-197.0,-294.0,-0.036,45.0,51.0,0.043,132.0,111.0,0.074,-95.0,-1.883,-97.0,-0.789,-191.0,-2.643,-98.0,-1.849,-23.0,-0.138,-96.0,-2.647,73.0,3.408,96.0,4.537,13.0,-10.0,7.0,-0.235,-1.0,1.0,-0.063,2011.0,Northern Colorado,San Diego State,1.0
574.0,14.938,169.0,267.0,0.025,5.0,-32.0,0.022,231.0,273.0,0.054,125.0,3.451,100.0,2.282,225.0,5.732,43.0,0.867,98.0,2.744,83.0,2.382,92.0,2.418,60.0,1.277,-7.0,9.0,-8.0,0.247,4.0,-6.0,0.312,2011.0,Duke,Michigan,0.0
-574.0,-14.938,-169.0,-267.0,-0.025,-5.0,32.0,-0.022,-231.0,-273.0,-0.054,-125.0,-3.451,-100.0,-2.282,-225.0,-5.732,-43.0,-0.867,-98.0,-2.744,-83.0,-2.382,-92.0,-2.418,-60.0,-1.277,7.0,-9.0,8.0,-0.247,-4.0,6.0,-0.312,2011.0,Michigan,Duke,1.0
55.0,1.617,-36.0,-147.0,0.017,76.0,161.0,0.022,51.0,-48.0,0.102,-107.0,-3.148,-84.0,-2.47,-190.0,-5.588,21.0,0.617,-27.0,-0.795,-77.0,-2.265,37.0,1.088,47.0,1.382,1.0,3.0,-3.0,0.088,1.0,1.0,-0.034,2011.0,Texas,Arizona,1.0
-55.0,-1.617,36.0,147.0,-0.017,-76.0,-161.0,-0.022,-51.0,48.0,-0.102,107.0,3.148,84.0,2.47,190.0,5.588,-21.0,-0.617,27.0,0.795,77.0,2.265,-37.0,-1.088,-47.0,-1.382,-1.0,-3.0,3.0,-0.088,-1.0,-1.0,0.034,2011.0,Arizona,Texas,0.0
293.0,4.43,113.0,272.0,-0.003,-8.0,-11.0,-0.007,75.0,16.0,0.089,60.0,1.042,119.0,2.165,178.0,3.177,-12.0,-1.159,-18.0,-0.947,72.0,1.841,33.0,0.304,-10.0,-1.269,-3.0,3.0,-1.0,0.042,-2.0,2.0,-0.111,2011.0,Connecticut,Cincinnati,0.0
-293.0,-4.43,-113.0,-272.0,0.003,8.0,11.0,0.007,-75.0,-16.0,-0.089,-60.0,-1.042,-119.0,-2.165,-178.0,-3.177,12.0,1.159,18.0,0.947,-72.0,-1.841,-33.0,-0.304,10.0,1.269,3.0,-3.0,1.0,-0.042,2.0,-2.0,0.111,2011.0,Cincinnati,Connecticut,1.0
184.0,1.238,90.0,118.0,0.019,6.0,33.0,-0.01,-2.0,-7.0,0.004,88.0,1.987,72.0,0.738,159.0,2.697,-27.0,-1.691,-10.0,-0.703,8.0,-0.041,27.0,0.163,-4.0,-1.056,-5.0,6.0,-4.0,0.131,0.0,0.0,0.0,2011.0,San Diego State,Temple,0.0
-184.0,-1.238,-90.0,-118.0,-0.019,-6.0,-33.0,0.01,2.0,7.0,-0.004,-88.0,-1.987,-72.0,-0.738,-159.0,-2.697,27.0,1.691,10.0,0.703,-8.0,0.041,-27.0,-0.163,4.0,1.056,5.0,-6.0,4.0,-0.131,0.0,0.0,0.0,2011.0,Temple,San Diego State,1.0
154.0,4.53,92.0,203.0,-0.002,2.0,49.0,-0.024,-32.0,-46.0,0.003,66.0,1.942,49.0,1.441,115.0,3.382,11.0,0.324,83.0,2.442,60.0,1.765,-19.0,-0.559,-25.0,-0.735,-4.0,0.0,0.0,0.0,-1.0,-1.0,0.034,2011.0,Duke,Arizona,1.0
-154.0,-4.53,-92.0,-203.0,0.002,-2.0,-49.0,0.024,32.0,46.0,-0.003,-66.0,-1.942,-49.0,-1.441,-115.0,-3.382,-11.0,-0.324,-83.0,-2.442,-60.0,-1.765,19.0,0.559,25.0,0.735,4.0,0.0,0.0,0.0,1.0,1.0,-0.034,2011.0,Arizona,Duke,0.0
115.0,1.224,1.0,156.0,-0.034,3.0,31.0,-0.012,110.0,99.0,0.057,33.0,0.594,10.0,-0.405,44.0,0.218,-2.0,-0.445,20.0,0.394,39.0,0.982,32.0,0.604,52.0,1.061,1.0,-3.0,4.0,-0.112,-5.0,7.0,-0.375,2011.0,San Diego State,Connecticut,1.0
-115.0,-1.224,-1.0,-156.0,0.034,-3.0,-31.0,0.012,-110.0,-99.0,-0.057,-33.0,-0.594,-10.0,0.405,-44.0,-0.218,2.0,0.445,-20.0,-0.394,-39.0,-0.982,-32.0,-0.604,-52.0,-1.061,-1.0,3.0,-4.0,0.112,5.0,-7.0,0.375,2011.0,Connecticut,San Diego State,0.0
-33.0,-3.129,46.0,266.0,-0.038,-66.0,-61.0,-0.067,-59.0,-87.0,0.008,136.0,3.624,41.0,0.506,176.0,4.1,-20.0,-0.974,61.0,1.6,107.0,2.982,-31.0,-1.249,-74.0,-2.645,-2.0,-1.0,2.0,-0.053,-5.0,5.0,-0.278,2011.0,Connecticut,Arizona,0.0
33.0,3.129,-46.0,-266.0,0.038,66.0,61.0,0.067,59.0,87.0,-0.008,-136.0,-3.624,-41.0,-0.506,-176.0,-4.1,20.0,0.974,-61.0,-1.6,-107.0,-2.982,31.0,1.249,74.0,2.645,2.0,1.0,-2.0,0.053,5.0,-5.0,0.278,2011.0,Arizona,Connecticut,1.0
584.0,17.176,275.0,145.0,0.111,-9.0,-84.0,0.032,43.0,113.0,-0.05,30.0,0.882,124.0,3.647,153.0,4.5,273.0,8.029,88.0,2.589,16.0,0.47,55.0,1.618,-9.0,-0.265,-15.0,10.0,-10.0,0.294,2.0,-2.0,0.125,2011.0,Kansas,Boston University,0.0
-584.0,-17.176,-275.0,-145.0,-0.111,9.0,84.0,-0.032,-43.0,-113.0,0.05,-30.0,-0.882,-124.0,-3.647,-153.0,-4.5,-273.0,-8.029,-88.0,-2.589,-16.0,-0.47,-55.0,-1.618,9.0,0.265,15.0,-10.0,10.0,-0.294,-2.0,2.0,-0.125,2011.0,Boston University,Kansas,1.0
-20.0,-0.625,22.0,21.0,0.007,42.0,32.0,0.056,-106.0,-183.0,0.039,-42.0,-1.312,35.0,1.093,-7.0,-0.219,32.0,1.0,-82.0,-2.563,24.0,0.75,-3.0,-0.093,-56.0,-1.75,1.0,-3.0,3.0,-0.094,-2.0,4.0,-0.188,2011.0,UNLV,Illinois,1.0
20.0,0.625,-22.0,-21.0,-0.007,-42.0,-32.0,-0.056,106.0,183.0,-0.039,42.0,1.312,-35.0,-1.093,7.0,0.219,-32.0,-1.0,82.0,2.563,-24.0,-0.75,3.0,0.093,56.0,1.75,-1.0,3.0,-3.0,0.094,2.0,-4.0,0.188,2011.0,Illinois,UNLV,0.0
129.0,6.036,-23.0,-26.0,-0.006,-10.0,24.0,-0.028,185.0,202.0,0.056,47.0,1.679,43.0,1.999,89.0,3.648,-67.0,-1.577,-34.0,-0.845,21.0,0.76,77.0,2.65,-10.0,0.183,-7.0,-6.0,5.0,-0.157,-4.0,4.0,-0.25,2011.0,Vanderbilt,Richmond,1.0
-129.0,-6.036,23.0,26.0,0.006,10.0,-24.0,0.028,-185.0,-202.0,-0.056,-47.0,-1.679,-43.0,-1.999,-89.0,-3.648,67.0,1.577,34.0,0.845,-21.0,-0.76,-77.0,-2.65,10.0,-0.183,7.0,6.0,-5.0,0.157,4.0,-4.0,0.25,2011.0,Richmond,Vanderbilt,0.0
260.0,5.595,115.0,280.0,-0.007,106.0,261.0,0.021,-76.0,-107.0,-0.006,2.0,-0.301,58.0,1.051,59.0,0.72,188.0,5.168,29.0,0.6,62.0,1.729,-55.0,-2.055,28.0,0.267,-9.0,-1.0,2.0,-0.052,-1.0,1.0,-0.055,2011.0,Louisville,Morehead State,1.0
-260.0,-5.595,-115.0,-280.0,0.007,-106.0,-261.0,-0.021,76.0,107.0,0.006,-2.0,0.301,-58.0,-1.051,-59.0,-0.72,-188.0,-5.168,-29.0,-0.6,-62.0,-1.729,55.0,2.055,-28.0,-0.267,9.0,1.0,-2.0,0.052,1.0,-1.0,0.055,2011.0,Morehead State,Louisville,0.0
299.0,11.262,126.0,112.0,0.044,30.0,53.0,0.019,17.0,-42.0,0.069,-29.0,-0.583,-15.0,0.236,-42.0,-0.284,132.0,4.479,-52.0,-1.386,-20.0,-0.481,-155.0,-4.387,-67.0,-1.485,-11.0,4.0,-5.0,0.144,3.0,-3.0,0.167,2011.0,Purdue,Saint Peter's,0.0
-299.0,-11.262,-126.0,-112.0,-0.044,-30.0,-53.0,-0.019,-17.0,42.0,-0.069,29.0,0.583,15.0,-0.236,42.0,0.284,-132.0,-4.479,52.0,1.386,20.0,0.481,155.0,4.387,67.0,1.485,11.0,-4.0,5.0,-0.144,-3.0,3.0,-0.167,2011.0,Saint Peter's,Purdue,1.0
230.0,0.497,36.0,245.0,-0.043,60.0,169.0,-0.001,98.0,146.0,-0.013,69.0,1.255,-13.0,-2.372,55.0,-1.149,14.0,-0.923,100.0,2.4,-13.0,-0.776,-20.0,-1.738,43.0,-0.378,5.0,8.0,-5.0,0.179,2.0,-2.0,0.111,2011.0,Georgetown,VCU,1.0
-230.0,-0.497,-36.0,-245.0,0.043,-60.0,-169.0,0.001,-98.0,-146.0,0.013,-69.0,-1.255,13.0,2.372,-55.0,1.149,-14.0,0.923,-100.0,-2.4,13.0,0.776,20.0,1.738,-43.0,0.378,-5.0,-8.0,5.0,-0.179,-2.0,2.0,-0.111,2011.0,VCU,Georgetown,0.0
-55.0,-1.774,17.0,73.0,-0.009,20.0,72.0,-0.008,-109.0,-118.0,-0.04,-4.0,-0.129,42.0,1.355,38.0,1.225,-45.0,-1.451,63.0,2.032,128.0,4.129,86.0,2.774,16.0,0.516,3.0,0.0,0.0,0.0,1.0,-1.0,0.063,2011.0,Texas A&M,Florida State,1.0
55.0,1.774,-17.0,-73.0,0.009,-20.0,-72.0,0.008,109.0,118.0,0.04,4.0,0.129,-42.0,-1.355,-38.0,-1.225,45.0,1.451,-63.0,-2.032,-128.0,-4.129,-86.0,-2.774,-16.0,-0.516,-3.0,0.0,0.0,0.0,-1.0,1.0,-0.063,2011.0,Florida State,Texas A&M,0.0
-36.0,5.486,-66.0,-287.0,0.034,-17.0,-104.0,0.031,113.0,139.0,0.019,-1.0,0.815,-11.0,1.802,-13.0,2.588,25.0,2.148,-87.0,-2.092,-7.0,0.117,-88.0,-1.627,-192.0,-4.202,-13.0,2.0,-5.0,0.124,5.0,-3.0,0.216,2011.0,Notre Dame,Akron,0.0
36.0,-5.486,66.0,287.0,-0.034,17.0,104.0,-0.031,-113.0,-139.0,-0.019,1.0,-0.815,11.0,-1.802,13.0,-2.588,-25.0,-2.148,87.0,2.092,7.0,-0.117,88.0,1.627,192.0,4.202,13.0,-2.0,5.0,-0.124,-5.0,3.0,-0.216,2011.0,Akron,Notre Dame,1.0
520.0,11.101,163.0,156.0,0.046,28.0,72.0,0.0,166.0,280.0,-0.048,84.0,1.928,126.0,2.32,210.0,4.25,77.0,1.288,93.0,2.409,-6.0,-0.449,55.0,0.884,48.0,0.379,-8.0,11.0,-9.0,0.287,5.0,-7.0,0.375,2011.0,Kansas,Illinois,0.0
-520.0,-11.101,-163.0,-156.0,-0.046,-28.0,-72.0,0.0,-166.0,-280.0,0.048,-84.0,-1.928,-126.0,-2.32,-210.0,-4.25,-77.0,-1.288,-93.0,-2.409,6.0,0.449,-55.0,-0.884,-48.0,-0.379,8.0,-11.0,9.0,-0.287,-5.0,7.0,-0.375,2011.0,Illinois,Kansas,1.0
84.0,0.418,36.0,64.0,0.004,74.0,103.0,0.058,-62.0,-106.0,0.016,-119.0,-3.86,46.0,0.698,-72.0,-3.133,103.0,2.668,-76.0,-2.488,33.0,0.876,-136.0,-4.438,-78.0,-2.85,-1.0,3.0,-2.0,0.066,0.0,-2.0,0.09,2011.0,Richmond,Morehead State,0.0
